-9.966666666666665897e-01 9.051391142117954924e-01
-9.899999999999999911e-01 9.057427414820866662e-01
-9.833333333333333925e-01 9.063467712954558220e-01
-9.766666666666666829e-01 9.069512039314764351e-01
-9.699999999999999734e-01 9.075560396569368748e-01
-9.633333333333333748e-01 9.081612787406518894e-01
-9.566666666666666652e-01 9.087669214516169713e-01
-9.499999999999999556e-01 9.093729680590063591e-01
-9.433333333333333570e-01 9.099794188321744803e-01
-9.366666666666666474e-01 9.105862740406548417e-01
-9.299999999999999378e-01 9.111935339541614720e-01
-9.233333333333333393e-01 9.118011988425942516e-01
-9.166666666666667407e-01 9.124092689760222585e-01
-9.099999999999999201e-01 9.130177446246743322e-01
-9.033333333333333215e-01 9.136266260589785970e-01
-8.966666666666667229e-01 9.142359135496199718e-01
-8.900000000000000133e-01 9.148456073674667843e-01
-8.833333333333333037e-01 9.154557077833523904e-01
-8.766666666666667052e-01 9.160662150680933813e-01
-8.699999999999999956e-01 9.166771294930819991e-01
-8.633333333333332860e-01 9.172884513308150467e-01
-8.566666666666666874e-01 9.179001808539517526e-01
-8.499999999999999778e-01 9.185123183329562124e-01
-8.433333333333332682e-01 9.191248640356337596e-01
-8.366666666666666696e-01 9.197378182321613860e-01
-8.299999999999999600e-01 9.203511812026154981e-01
-8.233333333333332504e-01 9.209649532356632973e-01
-8.166666666666666519e-01 9.215791346101778192e-01
-8.100000000000000533e-01 9.221937255715102477e-01
-8.033333333333333437e-01 9.228087263342941160e-01
-7.966666666666666341e-01 9.234241371344729110e-01
-7.900000000000000355e-01 9.240399583060108224e-01
-7.833333333333333259e-01 9.246561903078311939e-01
-7.766666666666666163e-01 9.252728336312792123e-01
-7.700000000000000178e-01 9.258898885997683958e-01
-7.633333333333333082e-01 9.265073551793264750e-01
-7.566666666666665986e-01 9.271252329585636387e-01
-7.500000000000000000e-01 9.277435213747341480e-01
-7.433333333333332904e-01 9.283622201015672148e-01
-7.366666666666666918e-01 9.289813293894630952e-01
-7.299999999999999822e-01 9.296008501565222737e-01
-7.233333333333332726e-01 9.302207837697658022e-01
-7.166666666666666741e-01 9.308411316332889651e-01
-7.099999999999999645e-01 9.314618947969477425e-01
-7.033333333333333659e-01 9.320830737633565288e-01
-6.966666666666666563e-01 9.327046685427764494e-01
-6.899999999999999467e-01 9.333266788758585175e-01
-6.833333333333333481e-01 9.339491044860999125e-01
-6.766666666666666385e-01 9.345719452505230063e-01
-6.699999999999999289e-01 9.351952012499682443e-01
-6.633333333333333304e-01 9.358188727269033391e-01
-6.566666666666666208e-01 9.364429600071909610e-01
-6.500000000000000222e-01 9.370674634328752806e-01
-6.433333333333333126e-01 9.376923833263073327e-01
-6.366666666666666030e-01 9.383177199832970494e-01
-6.300000000000000044e-01 9.389434736829325168e-01
-6.233333333333332948e-01 9.395696447000341234e-01
-6.166666666666666963e-01 9.401962333091512525e-01
-6.099999999999999867e-01 9.408232397801027380e-01
-6.033333333333332771e-01 9.414506643809272823e-01
-5.966666666666666785e-01 9.420785073995990855e-01
-5.899999999999999689e-01 9.427067691550685691e-01
-5.833333333333332593e-01 9.433354499430683937e-01
-5.766666666666666607e-01 9.439645499436669640e-01
-5.699999999999999512e-01 9.445940692670297123e-01
