0.0025 1.9999999999999996 24.0 2.0000000000007723 24.0 -1.3790593622234122e-70
0.0075 1.9999999999999996 24.0 2.000000000000771 23.999999999999993 -1.6758460996899557e-70
0.0125 1.9999999999999996 24.0 2.0000000000007683 23.99999999999998 -2.0270559036300675e-70
0.0175 1.9999999999999996 24.0 2.0000000000007674 23.99999999999997 -2.44187297645711e-70
0.0225 1.9999999999999996 24.0 2.0000000000007674 23.99999999999997 -2.930952835662774e-70
0.0275 1.9999999999999996 24.0 2.0000000000007674 23.99999999999997 -3.5066495981456865e-70
0.0325 1.9999999999999996 24.0 2.0000000000007674 23.999999999999964 -4.1832774258043423e-70
0.037500000000000006 1.9999999999999996 24.0 2.0000000000007665 23.999999999999957 -4.9774111563089664e-70
0.042499999999999996 1.9999999999999996 24.0 2.0000000000007674 23.999999999999957 -5.908231868617492e-70
0.0475 1.9999999999999996 24.0 2.0000000000007674 23.999999999999957 -6.997923961638603e-70
0.052500000000000005 1.9999999999999996 24.0 2.0000000000007674 23.999999999999957 -8.272131271001598e-70
0.057499999999999996 1.9999999999999996 24.0 2.000000000000767 23.99999999999995 -9.760480829593164e-70
0.0625 1.9999999999999996 24.0 2.0000000000007674 23.99999999999995 -1.1497184111213586e-69
0.0675 1.9999999999999996 24.0 2.0000000000007683 23.99999999999995 -1.3521727004676061e-69
0.07250000000000001 1.9999999999999996 24.0 2.0000000000007683 23.99999999999995 -1.587966137231769e-69
0.0775 1.9999999999999996 24.0 2.0000000000007683 23.99999999999995 -1.8623512879828529e-69
0.0825 1.9999999999999996 24.0 2.000000000000769 23.99999999999995 -2.1813821875023e-69
0.0875 1.9999999999999996 24.0 2.0000000000007683 23.99999999999995 -2.55203364775579e-69
0.0925 1.9999999999999996 24.0 2.0000000000007674 23.999999999999943 -2.982337976023084e-69
0.0975 1.9999999999999996 24.0 2.0000000000007665 23.999999999999936 -3.481541600190898e-69
0.10250000000000001 1.9999999999999996 24.0 2.000000000000767 23.999999999999936 -4.0602844524737043e-69
